session_id,customer_id,visit_date,device,pages_viewed,session_duration_min,converted
SESS900435,CUST101922,2025-09-08,Desktop,3,1.59,0
SESS900436,CUST102817,2025-02-14,Mobile,2,11.14,0
SESS900437,CUST100410,2024-08-16,Mobile,4,3.15,0
SESS900438,CUST100517,2025-09-01,Mobile,3,1.04,0
SESS900439,CUST100221,2024-09-09,Mobile,4,2.36,1
SESS900440,CUST100442,2025-01-14,Mobile,8,4.04,0
SESS900441,CUST101357,2024-10-26,Tablet,10,4.26,0
SESS900442,CUST100912,2024-10-26,Mobile,5,4.61,0
SESS900443,CUST100891,2024-04-27,Desktop,2,0.94,0
SESS900444,CUST101278,2025-05-08,Desktop,2,1.89,0
SESS900445,CUST100710,2025-06-23,Desktop,3,1.65,0
SESS900446,CUST100232,2024-09-18,Mobile,8,3.85,0
SESS900447,CUST100194,2024-09-12,Mobile,2,0.96,0
SESS900448,CUST102908,2024-08-27,Tablet,4,2.25,0
SESS900449,CUST100538,2024-03-29,Mobile,4,1.62,0
SESS900450,CUST101193,2024-04-26,Desktop,5,8.52,0
SESS900451,CUST101717,2024-11-22,Mobile,2,7.9,0
SESS900452,CUST101796,2024-07-31,Desktop,7,16.98,0
SESS900453,CUST102486,2024-06-04,Mobile,3,18.52,0
SESS900454,CUST101847,2024-12-10,Mobile,5,14.48,0
SESS900455,CUST102961,2025-12-11,Desktop,4,3.99,0
SESS900456,CUST101970,2024-03-12,Tablet,5,5.04,0
SESS900457,CUST100895,2024-12-20,Desktop,3,1.72,0
SESS900458,CUST100953,2024-01-28,Mobile,6,2.04,0
SESS900459,CUST100949,2024-05-01,Desktop,7,6.13,0
SESS900460,CUST100140,2025-11-29,Mobile,2,2.87,0
SESS900461,CUST102493,2024-11-25,Mobile,6,4.8,0
SESS900462,CUST100204,2025-12-17,Mobile,7,2.49,1
SESS900463,CUST100207,2024-04-27,Desktop,3,2.76,0
SESS900464,CUST102916,2025-07-06,Desktop,7,4.66,0
SESS900465,CUST102710,2025-05-02,Tablet,5,2.67,0
SESS900466,CUST101689,2025-10-21,Desktop,5,1.56,0
SESS900467,CUST100350,2024-03-29,Desktop,9,1.06,0
SESS900468,CUST102866,2025-08-29,Desktop,5,4.48,1
SESS900469,CUST100669,2024-03-13,Mobile,7,2.26,1
SESS900470,CUST101428,2024-04-19,Mobile,8,15.35,1
SESS900471,CUST102630,2025-03-25,Mobile,3,4.11,0
SESS900472,CUST101427,2025-03-03,Mobile,4,25.39,0
SESS900473,CUST100917,2024-06-23,Mobile,2,4.96,0
SESS900474,CUST102301,2024-09-24,Tablet,2,6.38,0
SESS900475,CUST101765,2024-05-01,Mobile,5,4.15,0
SESS900476,CUST101967,2024-05-17,Desktop,3,1.54,0
SESS900477,CUST101911,2025-09-22,Tablet,2,1.36,0
SESS900478,CUST100478,2025-12-03,Mobile,9,6.05,0
SESS900479,CUST101722,2024-08-01,Desktop,6,5.43,1
SESS900480,CUST100152,2024-07-05,Mobile,4,2.13,1
SESS900481,CUST101672,2025-08-30,Tablet,4,3.62,0
SESS900482,CUST102935,2024-11-22,Mobile,4,6.39,0
SESS900483,CUST100783,2024-12-02,Mobile,5,10.62,0
SESS900484,CUST100003,2025-06-04,Tablet,3,3.0,0
SESS900485,CUST100419,2025-03-26,Mobile,7,1.64,0
SESS900486,CUST101444,2025-05-19,Desktop,8,5.92,0
SESS900487,CUST100253,2024-07-10,Mobile,4,3.31,0
SESS900488,CUST101921,2025-12-16,Mobile,5,2.83,1
SESS900489,CUST102265,2024-01-15,Desktop,3,12.89,0
SESS900490,CUST102169,2025-06-07,Desktop,4,1.76,0
SESS900491,CUST100949,2024-01-04,Mobile,5,5.08,0
SESS900492,CUST102824,2025-05-11,Desktop,2,3.23,0
SESS900493,CUST102893,2025-10-16,Tablet,4,4.04,0
SESS900494,CUST101401,2025-10-14,Mobile,2,4.86,0
SESS900495,CUST101664,2025-10-30,Mobile,4,4.97,0
SESS900496,CUST101608,2024-10-14,Desktop,4,9.51,0
SESS900497,CUST102181,2025-05-02,Mobile,8,3.83,0
SESS900498,CUST101211,2024-03-05,Mobile,6,3.05,0
SESS900499,CUST102568,2025-08-22,Desktop,9,5.11,0
SESS900500,CUST101566,2024-08-22,Mobile,5,2.4,0
SESS900501,CUST100229,2025-04-10,Mobile,3,1.53,0
SESS900502,CUST101594,2024-01-05,Mobile,7,2.2,0
SESS900503,CUST102933,2024-07-09,Mobile,3,2.44,0
SESS900504,CUST101127,2025-01-04,Mobile,5,2.7,0
SESS900505,CUST102867,2025-12-02,Mobile,10,7.6,0
SESS900506,CUST100981,2025-09-28,Mobile,7,4.49,0
SESS900507,CUST100458,2024-02-07,Mobile,3,0.68,0
SESS900508,CUST101763,2025-11-28,Mobile,4,3.97,0
SESS900509,CUST100008,2025-03-11,Mobile,6,1.3,0
SESS900510,CUST102162,2025-05-18,Mobile,4,1.97,0
SESS900511,CUST102416,2024-05-06,Mobile,4,6.73,0
SESS900512,CUST101572,2024-06-21,Desktop,3,4.26,0
SESS900513,CUST101378,2025-05-24,Tablet,4,2.17,0
SESS900514,CUST102785,2024-04-16,Mobile,3,1.91,0
SESS900515,CUST101480,2025-12-29,Desktop,4,1.12,0
SESS900516,CUST102438,2025-08-19,Mobile,8,1.79,0
SESS900517,CUST100317,2025-12-01,Mobile,2,4.74,0
SESS900518,CUST100244,2024-01-01,Mobile,5,4.45,0
SESS900519,CUST102638,2024-09-03,Desktop,6,2.38,0
SESS900520,CUST102920,2025-02-13,Desktop,4,2.62,0
SESS900521,CUST102183,2024-11-11,Tablet,5,3.94,0
SESS900522,CUST102037,2025-10-27,Mobile,2,2.38,0
SESS900523,CUST101147,2025-04-17,Mobile,5,5.47,1
SESS900524,CUST101737,2025-01-31,Desktop,4,0.87,0
SESS900525,CUST102186,2024-01-17,Mobile,3,3.96,0
SESS900526,CUST102377,2025-02-25,Mobile,4,12.87,0
SESS900527,CUST101751,2025-10-19,Desktop,5,5.05,0
SESS900528,CUST100351,2024-10-06,Mobile,6,2.68,0
SESS900529,CUST102878,2024-09-17,Desktop,4,2.17,0
SESS900530,CUST100291,2024-08-10,Mobile,6,5.55,0
SESS900531,CUST101413,2025-04-22,Mobile,7,3.93,0
SESS900532,CUST101089,2024-03-09,Mobile,1,5.23,0
SESS900533,CUST102442,2025-02-28,Desktop,6,1.73,0
SESS900534,CUST102019,2025-04-21,Mobile,5,3.43,0
SESS900535,CUST100077,2024-02-21,Mobile,2,1.12,0
SESS900536,CUST100381,2025-05-20,Mobile,5,1.15,0
SESS900537,CUST101858,2025-03-16,Desktop,2,3.27,0
SESS900538,CUST102413,2025-02-21,Tablet,3,13.14,0
SESS900539,CUST100378,2025-07-08,Mobile,7,1.67,0
SESS900540,CUST101497,2025-05-21,Mobile,2,4.87,0
SESS900541,CUST102274,2024-06-04,Mobile,5,1.28,1
SESS900542,CUST100858,2025-06-01,Desktop,7,5.4,0
SESS900543,CUST102176,2024-10-07,Mobile,6,14.87,1
SESS900544,CUST102716,2024-02-13,Mobile,7,0.59,0
SESS900545,CUST100479,2024-09-28,Mobile,3,5.1,0
SESS900546,CUST100237,2024-06-16,Desktop,6,3.14,0
SESS900547,CUST101167,2025-07-26,Desktop,5,4.67,0
SESS900548,CUST100658,2024-06-26,Desktop,2,1.32,0
SESS900549,CUST102318,2024-12-24,Desktop,6,4.46,1
SESS900550,CUST101815,2025-02-17,Mobile,3,3.78,0
SESS900551,CUST101967,2025-08-13,Tablet,3,20.88,0
SESS900552,CUST100676,2024-08-30,Mobile,7,1.9,0
SESS900553,CUST101025,2025-03-23,Mobile,5,6.72,0
SESS900554,CUST102551,2024-06-04,Mobile,3,15.29,0
SESS900555,CUST101888,2024-06-30,Desktop,7,9.68,0
SESS900556,CUST100867,2024-01-27,Mobile,3,1.45,0
SESS900557,CUST100466,2025-11-14,Mobile,4,3.71,1
SESS900558,CUST100430,2024-10-30,Mobile,6,9.2,0
SESS900559,CUST100322,2024-06-14,Desktop,4,5.47,0
SESS900560,CUST100717,2024-12-01,Mobile,3,4.38,0
SESS900561,CUST100337,2024-09-01,Tablet,7,2.1,0
SESS900562,CUST102812,2025-08-15,Mobile,4,5.54,0
SESS900563,CUST102049,2024-08-05,Tablet,6,0.92,0
SESS900564,CUST102313,2024-10-22,Mobile,9,5.57,1
SESS900565,CUST100800,2025-05-14,Mobile,5,4.0,1
SESS900566,CUST102910,2025-09-24,Mobile,6,2.44,0
SESS900567,CUST100882,2024-04-11,Mobile,6,11.44,0
SESS900568,CUST102452,2025-08-04,Mobile,7,3.71,0
SESS900569,CUST100110,2025-03-01,Mobile,3,4.16,0
SESS900570,CUST101911,2025-08-22,Desktop,6,23.26,0
SESS900571,CUST102612,2024-04-28,Mobile,5,5.61,0
SESS900572,CUST102566,2024-08-12,Mobile,2,1.22,0
SESS900573,CUST100343,2025-09-28,Mobile,4,5.91,0
SESS900574,CUST101718,2025-01-22,Mobile,7,1.67,0
SESS900575,CUST102399,2024-10-23,Desktop,6,13.57,0
SESS900576,CUST102704,2025-10-18,Mobile,4,4.9,0
SESS900577,CUST100836,2024-12-24,Mobile,4,2.58,0
SESS900578,CUST102245,2024-06-09,Tablet,6,1.49,0
SESS900579,CUST102410,2025-06-29,Desktop,5,2.62,1
SESS900580,CUST101858,2024-06-08,Desktop,5,1.81,1
SESS900581,CUST100189,2024-09-22,Mobile,4,2.84,0
SESS900582,CUST102178,2025-07-12,Mobile,5,7.49,0
SESS900583,CUST101884,2025-02-19,Mobile,6,6.06,1
SESS900584,CUST101888,2024-10-03,Mobile,10,4.3,0
SESS900585,CUST102784,2024-09-30,Mobile,8,1.71,1
SESS900586,CUST100041,2024-07-21,Mobile,2,0.51,1
SESS900587,CUST102906,2024-09-20,Desktop,3,4.98,1
SESS900588,CUST102860,2025-02-05,Mobile,6,18.28,0
SESS900589,CUST102938,2024-11-03,Tablet,7,2.07,1
SESS900590,CUST100876,2024-06-01,Mobile,10,5.12,0
SESS900591,CUST102656,2025-10-26,Mobile,5,3.38,0
SESS900592,CUST102541,2024-02-01,Mobile,5,5.65,0
SESS900593,CUST100127,2024-09-22,Mobile,2,2.39,0
SESS900594,CUST101820,2024-05-02,Mobile,6,9.83,0
SESS900595,CUST101462,2025-10-02,Tablet,2,0.56,0
SESS900596,CUST101247,2024-03-29,Mobile,9,0.85,0
SESS900597,CUST100856,2025-10-08,Desktop,3,1.77,0
SESS900598,CUST100574,2025-11-12,Desktop,8,0.84,0
SESS900599,CUST100318,2025-08-20,Mobile,2,1.57,0
SESS900600,CUST100166,2025-08-07,Desktop,5,2.59,0
SESS900601,CUST102626,2025-09-15,Mobile,7,3.69,0
SESS900602,CUST102081,2025-06-07,Mobile,5,1.29,0
SESS900603,CUST101964,2025-02-07,Mobile,4,2.57,0
SESS900604,CUST101708,2025-02-07,Mobile,9,1.81,0
SESS900605,CUST100198,2025-08-08,Mobile,6,1.55,0
SESS900606,CUST100433,2024-11-28,Mobile,5,5.05,0
SESS900607,CUST102519,2024-09-16,Mobile,3,3.56,0
SESS900608,CUST102037,2024-01-24,Mobile,6,4.48,0
SESS900609,CUST100207,2025-12-14,Tablet,6,0.94,0
SESS900610,CUST102169,2024-05-15,Mobile,7,2.97,0
SESS900611,CUST100397,2024-05-08,Mobile,5,1.81,0
SESS900612,CUST100737,2024-05-16,Desktop,1,3.64,0
SESS900613,CUST100623,2025-07-20,Mobile,3,1.7,0
SESS900614,CUST100281,2025-06-04,Tablet,6,10.02,0
SESS900615,CUST100165,2024-10-31,Mobile,4,5.01,0
SESS900616,CUST100560,2024-05-12,Mobile,5,3.22,0
SESS900617,CUST101651,2024-05-09,Desktop,5,0.93,0
SESS900618,CUST102216,2024-03-03,Mobile,3,2.9,0
SESS900619,CUST102010,2024-09-23,Mobile,5,1.13,0
SESS900620,CUST102871,2025-07-02,Mobile,6,3.18,1
SESS900621,CUST102700,2025-07-06,Mobile,7,5.0,0
SESS900622,CUST101770,2024-05-07,Desktop,4,3.1,0
SESS900623,CUST102803,2025-05-17,Mobile,7,1.05,0
SESS900624,CUST101233,2025-09-03,Mobile,5,9.13,0
SESS900625,CUST100274,2025-09-01,Mobile,5,2.52,0
SESS900626,CUST100559,2025-01-17,Mobile,7,1.96,0
SESS900627,CUST101235,2024-06-25,Desktop,5,10.24,0
SESS900628,CUST102541,2024-01-12,Desktop,7,1.87,1
SESS900629,CUST102802,2025-01-01,Desktop,4,0.89,0
SESS900630,CUST102494,2024-12-13,Mobile,9,6.27,0
SESS900631,CUST100419,2024-04-15,Desktop,7,9.62,0
SESS900632,CUST100230,2025-11-26,Desktop,7,12.42,0
SESS900633,CUST101401,2025-03-09,Mobile,10,8.19,0
SESS900634,CUST102999,2024-08-16,Mobile,1,2.43,0
SESS900635,CUST101980,2024-04-02,Mobile,5,1.74,0
SESS900636,CUST102643,2024-10-16,Mobile,5,3.68,0
SESS900637,CUST100222,2025-05-05,Mobile,6,5.1,0
SESS900638,CUST100640,2025-11-11,Mobile,3,2.21,0
SESS900639,CUST100559,2025-08-08,Desktop,6,5.42,0
SESS900640,CUST101342,2025-08-14,Mobile,5,2.52,0
SESS900641,CUST102218,2024-07-17,Desktop,8,1.07,0
SESS900642,CUST101797,2024-06-30,Tablet,11,4.48,0
SESS900643,CUST102680,2025-07-12,Mobile,4,0.96,0
SESS900644,CUST102324,2025-11-15,Mobile,5,14.18,0
SESS900645,CUST100448,2025-07-12,Desktop,4,6.78,0
SESS900646,CUST100222,2025-10-25,Mobile,4,2.01,0
SESS900647,CUST100391,2025-04-28,Mobile,5,0.77,0
SESS900648,CUST101678,2025-09-12,Desktop,3,4.77,0
SESS900649,CUST100239,2024-05-15,Mobile,2,9.23,0
SESS900650,CUST100989,2024-05-08,Desktop,2,11.26,0
SESS900651,CUST102856,2025-12-28,Tablet,2,6.27,0
SESS900652,CUST100223,2024-02-14,Mobile,3,1.96,0
SESS900653,CUST100286,2024-06-19,Mobile,6,2.21,0
SESS900654,CUST101825,2024-01-03,Mobile,5,1.6,0
SESS900655,CUST101820,2025-06-21,Desktop,5,1.95,0
SESS900656,CUST102102,2025-08-31,Desktop,5,5.32,0
SESS900657,CUST101622,2025-11-15,Mobile,7,2.98,0
SESS900658,CUST100706,2025-03-29,Mobile,6,4.33,0
SESS900659,CUST101216,2025-05-08,Mobile,4,3.77,1
SESS900660,CUST102702,2024-10-06,Desktop,6,1.75,0
SESS900661,CUST100542,2025-05-26,Mobile,6,0.53,0
SESS900662,CUST100638,2025-04-28,Desktop,2,5.28,0
SESS900663,CUST100484,2025-11-20,Mobile,2,4.65,1
SESS900664,CUST101121,2024-05-23,Mobile,5,2.71,0
SESS900665,CUST102465,2025-08-06,Mobile,2,0.72,0
SESS900666,CUST100870,2025-11-03,Mobile,6,3.68,0
SESS900667,CUST100967,2025-07-02,Desktop,6,2.67,0
SESS900668,CUST100912,2024-06-23,Mobile,4,5.78,0
SESS900669,CUST102585,2025-08-01,Desktop,3,3.71,0
SESS900670,CUST100537,2024-01-10,Tablet,4,4.77,0
SESS900671,CUST100151,2024-04-10,Mobile,3,1.73,0
SESS900672,CUST101087,2024-10-01,Mobile,4,1.52,0
SESS900673,CUST100011,2024-10-12,Desktop,6,4.36,0
SESS900674,CUST102023,2025-12-18,Tablet,4,7.03,0
SESS900675,CUST102095,2025-12-16,Tablet,4,1.37,0
SESS900676,CUST101538,2025-08-21,Mobile,2,14.45,0
SESS900677,CUST102390,2024-10-09,Mobile,4,0.6,1
SESS900678,CUST100496,2024-09-18,Tablet,4,17.12,0
SESS900679,CUST100408,2025-07-02,Mobile,2,2.45,0
SESS900680,CUST101406,2024-03-01,Desktop,3,0.67,0
SESS900681,CUST102629,2024-08-08,Mobile,5,1.31,0
SESS900682,CUST101888,2025-05-06,Tablet,11,0.51,0
SESS900683,CUST102261,2025-01-18,Mobile,5,2.81,0
SESS900684,CUST100205,2024-07-29,Tablet,3,3.58,0
SESS900685,CUST102694,2024-01-23,Mobile,6,7.18,0
SESS900686,CUST102928,2025-07-14,Mobile,7,2.26,1
SESS900687,CUST101168,2025-10-05,Desktop,10,2.9,0
SESS900688,CUST101353,2025-08-28,Mobile,5,2.14,0
SESS900689,CUST100286,2024-05-30,Mobile,9,1.75,1
SESS900690,CUST101904,2024-08-15,Mobile,5,10.74,0
SESS900691,CUST100731,2025-03-03,Mobile,5,0.87,0
SESS900692,CUST100610,2024-09-08,Mobile,4,2.22,0
SESS900693,CUST100458,2025-09-10,Desktop,7,9.59,0
SESS900694,CUST100758,2025-12-10,Mobile,2,8.47,0
SESS900695,CUST101415,2024-11-20,Desktop,10,9.08,0
SESS900696,CUST102326,2025-10-14,Tablet,6,2.69,0
SESS900697,CUST102834,2024-10-14,Mobile,5,4.23,0
SESS900698,CUST101835,2024-03-20,Mobile,5,1.09,0
SESS900699,CUST102348,2024-02-27,Mobile,4,7.83,0
SESS900700,CUST100496,2024-12-31,Mobile,7,0.92,0
SESS900701,CUST100757,2025-05-14,Mobile,6,6.13,0
SESS900702,CUST101046,2024-07-20,Desktop,7,2.83,0
SESS900703,CUST101052,2024-12-09,Mobile,3,1.31,0
SESS900704,CUST102575,2025-12-16,Tablet,3,5.88,0
SESS900705,CUST100903,2025-11-25,Mobile,5,2.26,0
SESS900706,CUST102741,2025-12-10,Desktop,5,3.24,0
SESS900707,CUST102847,2024-09-11,Mobile,10,3.14,0
SESS900708,CUST102561,2025-04-21,Mobile,5,5.06,0
SESS900709,CUST100322,2025-05-28,Mobile,9,0.63,0
SESS900710,CUST101381,2024-02-29,Mobile,3,2.69,0
SESS900711,CUST100451,2025-07-30,Mobile,3,0.84,0
SESS900712,CUST100967,2025-04-01,Mobile,3,5.58,1
SESS900713,CUST100183,2024-05-03,Desktop,5,0.7,0
SESS900714,CUST101096,2024-03-24,Mobile,4,1.33,1
SESS900715,CUST102893,2025-05-04,Desktop,2,5.74,0
SESS900716,CUST100163,2024-08-10,Desktop,4,2.9,0
SESS900717,CUST101422,2025-11-19,Mobile,6,12.0,0
SESS900718,CUST102666,2025-11-02,Mobile,4,2.21,0
SESS900719,CUST101702,2025-07-20,Mobile,6,11.79,1
SESS900720,CUST100085,2024-07-16,Mobile,7,3.18,1
SESS900721,CUST100349,2025-06-12,Mobile,5,5.52,0
SESS900722,CUST100099,2024-10-08,Desktop,1,1.03,0
SESS900723,CUST102938,2025-04-24,Mobile,4,3.82,0
SESS900724,CUST100312,2024-10-02,Mobile,9,2.48,0
SESS900725,CUST100986,2024-02-05,Desktop,7,2.01,0
SESS900726,CUST101812,2025-05-28,Tablet,6,0.93,1
SESS900727,CUST101874,2025-08-17,Mobile,6,0.56,0
SESS900728,CUST102814,2025-08-01,Desktop,3,4.05,1
SESS900729,CUST102922,2024-02-11,Mobile,4,4.39,0
SESS900730,CUST100234,2024-08-23,Mobile,4,1.91,0
SESS900731,CUST100569,2024-11-22,Mobile,4,7.1,0
SESS900732,CUST101889,2025-10-12,Mobile,5,1.47,0
SESS900733,CUST100463,2025-03-20,Mobile,6,1.16,0
SESS900734,CUST100902,2025-01-15,Desktop,3,1.49,0
SESS900735,CUST100316,2025-04-06,Desktop,3,6.58,0
SESS900736,CUST101867,2025-06-12,Tablet,7,5.25,0
SESS900737,CUST101422,2025-04-06,Desktop,6,3.75,0
SESS900738,CUST100456,2024-12-15,Desktop,2,1.73,0
SESS900739,CUST101986,2025-08-23,Mobile,1,1.22,0
SESS900740,CUST100484,2025-04-03,Tablet,8,0.83,0
SESS900741,CUST101500,2025-03-29,Mobile,2,2.48,0
SESS900742,CUST100073,2024-08-26,Mobile,3,5.98,0
SESS900743,CUST101869,2024-04-11,Mobile,8,0.96,0
SESS900744,CUST102865,2024-09-11,Desktop,3,10.11,0
SESS900745,CUST100684,2024-01-01,Desktop,8,2.66,0
SESS900746,CUST102963,2025-12-11,Mobile,4,1.54,0
SESS900747,CUST102051,2025-04-30,Mobile,9,1.99,0
SESS900748,CUST100825,2025-02-07,Tablet,2,6.36,0
SESS900749,CUST102172,2024-06-07,Mobile,1,1.13,0
SESS900750,CUST100111,2024-07-03,Mobile,3,2.34,0
SESS900751,CUST101678,2024-08-26,Desktop,5,2.82,0
SESS900752,CUST101024,2024-01-07,Desktop,7,4.66,0
SESS900753,CUST102731,2025-08-10,Desktop,5,6.42,0
SESS900754,CUST100949,2024-10-11,Desktop,5,1.8,0
SESS900755,CUST102597,2025-09-14,Mobile,3,1.85,0
SESS900756,CUST100799,2025-04-10,Mobile,2,0.63,0
SESS900757,CUST100233,2025-07-11,Mobile,8,10.88,0
SESS900758,CUST100165,2024-01-20,Desktop,2,0.62,0
SESS900759,CUST102927,2024-11-24,Mobile,7,5.75,0
SESS900760,CUST100044,2024-11-05,Mobile,4,2.25,0
SESS900761,CUST100104,2025-10-27,Desktop,4,6.53,0
SESS900762,CUST101422,2025-07-12,Mobile,3,4.39,0
SESS900763,CUST100662,2025-09-10,Tablet,10,0.94,0
SESS900764,CUST100261,2024-11-30,Mobile,5,6.76,0
SESS900765,CUST102475,2024-08-08,Mobile,4,3.95,0
SESS900766,CUST101295,2025-10-05,Mobile,8,0.68,0
SESS900767,CUST101662,2024-05-16,Desktop,4,2.86,1
SESS900768,CUST101491,2024-06-12,Mobile,2,12.29,0
SESS900769,CUST101071,2024-07-07,Desktop,3,3.08,0
SESS900770,CUST100554,2024-03-23,Mobile,9,0.79,0
SESS900771,CUST102060,2025-02-04,Mobile,8,11.69,1
SESS900772,CUST100839,2024-05-26,Mobile,7,3.06,0
SESS900773,CUST102990,2025-09-20,Desktop,5,4.9,0
SESS900774,CUST101208,2025-07-13,Desktop,6,2.96,0
SESS900775,CUST101459,2024-02-25,Mobile,6,2.27,0
SESS900776,CUST100737,2024-03-31,Mobile,8,4.51,0
SESS900777,CUST102829,2024-11-07,Desktop,3,0.67,0
SESS900778,CUST101772,2024-02-29,Mobile,8,1.51,0
SESS900779,CUST101876,2024-06-11,Mobile,6,9.37,0
SESS900780,CUST100580,2025-11-14,Mobile,6,1.95,0
SESS900781,CUST102783,2025-06-27,Mobile,2,8.33,1
SESS900782,CUST100407,2025-11-15,Mobile,2,0.74,0
SESS900783,CUST100253,2024-06-22,Desktop,2,1.07,0
SESS900784,CUST102893,2024-11-25,Desktop,12,5.68,0
SESS900785,CUST100303,2025-06-07,Desktop,6,12.18,0
SESS900786,CUST100522,2025-05-26,Desktop,4,8.06,0
SESS900787,CUST101943,2024-08-04,Mobile,9,4.14,0
SESS900788,CUST100657,2024-10-09,Mobile,7,1.32,0
SESS900789,CUST100214,2025-03-01,Desktop,5,7.03,1
SESS900790,CUST101370,2024-07-26,Mobile,7,3.75,0
SESS900791,CUST100878,2024-07-28,Desktop,8,14.2,0
SESS900792,CUST101839,2025-08-10,Mobile,3,3.86,0
SESS900793,CUST100651,2025-05-06,Tablet,4,4.18,0
SESS900794,CUST102431,2025-08-11,Mobile,6,3.69,0
SESS900795,CUST101072,2024-12-22,Mobile,4,1.26,0
SESS900796,CUST101117,2024-09-20,Mobile,4,10.64,0
SESS900797,CUST101429,2024-07-31,Mobile,8,1.54,0
SESS900798,CUST102618,2025-09-25,Desktop,6,6.8,0
SESS900799,CUST100252,2025-03-20,Desktop,7,1.94,0
SESS900800,CUST101858,2025-12-02,Mobile,6,10.29,0
SESS900801,CUST100812,2024-11-01,Tablet,2,1.16,0
SESS900802,CUST102673,2024-06-19,Mobile,5,1.19,1
SESS900803,CUST101292,2024-01-05,Mobile,5,2.46,0
SESS900804,CUST100916,2024-11-16,Mobile,4,0.5,0
SESS900805,CUST102978,2025-07-15,Desktop,4,2.1,1
SESS900806,CUST101997,2025-08-27,Mobile,9,1.67,0
SESS900807,CUST101888,2025-11-26,Mobile,3,0.98,0
SESS900808,CUST100701,2024-03-26,Tablet,6,3.11,1
SESS900809,CUST100073,2024-01-18,Mobile,5,2.14,1
SESS900810,CUST101645,2025-01-09,Mobile,6,6.3,0
SESS900811,CUST101617,2024-01-24,Desktop,3,0.73,0
SESS900812,CUST100078,2025-08-27,Mobile,5,2.14,1
SESS900813,CUST102102,2024-02-27,Desktop,6,1.09,0
SESS900814,CUST101615,2025-06-24,Desktop,5,1.03,0
SESS900815,CUST101774,2024-05-19,Mobile,4,4.02,0
SESS900816,CUST101031,2025-06-29,Mobile,5,1.47,0
SESS900817,CUST100334,2024-09-08,Mobile,2,11.01,0
SESS900818,CUST100334,2024-03-03,Mobile,7,3.81,0
SESS900819,CUST100883,2024-05-11,Tablet,3,2.1,0
SESS900820,CUST102787,2025-04-27,Mobile,3,7.59,0
SESS900821,CUST101701,2024-05-06,Desktop,5,0.64,0
SESS900822,CUST100449,2024-01-22,Mobile,8,0.95,0
SESS900823,CUST100732,2024-06-25,Tablet,6,2.25,0
SESS900824,CUST101077,2025-06-27,Mobile,3,7.22,0
SESS900825,CUST100223,2025-10-06,Mobile,7,2.54,0
SESS900826,CUST100139,2024-02-25,Desktop,3,2.5,1
SESS900827,CUST102916,2024-07-17,Mobile,8,8.49,0
SESS900828,CUST102017,2025-12-09,Mobile,2,2.25,0
SESS900829,CUST100141,2025-09-22,Mobile,4,6.02,1
SESS900830,CUST100887,2025-10-29,Mobile,3,5.0,0
SESS900831,CUST100589,2024-06-24,Mobile,10,0.72,0
SESS900832,CUST100463,2024-01-17,Tablet,4,12.4,0
SESS900833,CUST100331,2024-03-30,Mobile,3,3.45,0
SESS900834,CUST100203,2025-06-22,Mobile,5,9.79,0
SESS900835,CUST101634,2024-10-05,Mobile,5,0.7,0
SESS900836,CUST102734,2024-11-13,Mobile,6,5.89,0
SESS900837,CUST100597,2025-01-03,Mobile,4,1.6,0
SESS900838,CUST100920,2025-08-20,Desktop,6,10.66,0
SESS900839,CUST102933,2025-02-02,Mobile,4,0.99,0
SESS900840,CUST102128,2024-11-21,Mobile,5,1.53,0
SESS900841,CUST100367,2024-06-24,Desktop,5,12.33,1
SESS900842,CUST100339,2024-10-04,Mobile,4,2.25,0
SESS900843,CUST102976,2024-09-09,Desktop,3,4.61,0
SESS900844,CUST100357,2025-05-03,Mobile,5,5.82,0
SESS900845,CUST100277,2024-01-27,Mobile,5,9.68,0
SESS900846,CUST100116,2024-08-15,Mobile,4,1.04,0
SESS900847,CUST101500,2024-02-08,Mobile,6,4.52,0
SESS900848,CUST100419,2024-04-09,Desktop,8,2.05,0
SESS900849,CUST102550,2025-08-11,Mobile,5,1.71,0
SESS900850,CUST102415,2024-09-18,Mobile,6,1.87,0
SESS900851,CUST100672,2025-10-04,Tablet,7,0.95,0
SESS900852,CUST102279,2024-01-24,Desktop,4,0.81,0
SESS900853,CUST101213,2025-04-03,Mobile,3,2.74,0
SESS900854,CUST102885,2024-01-29,Mobile,4,2.42,0
SESS900855,CUST102889,2025-12-09,Mobile,2,2.06,0
SESS900856,CUST100085,2025-06-10,Mobile,4,16.37,0
SESS900857,CUST100032,2025-06-10,Mobile,4,4.88,0
SESS900858,CUST102173,2025-11-20,Mobile,5,2.51,0
SESS900859,CUST102986,2024-10-12,Mobile,3,2.85,1
SESS900860,CUST102576,2025-12-23,Mobile,4,2.5,0
SESS900861,CUST101040,2024-09-23,Mobile,5,4.66,0
SESS900862,CUST100583,2025-05-04,Mobile,2,5.01,0
SESS900863,CUST102789,2024-12-26,Desktop,4,1.59,0
SESS900864,CUST102592,2025-03-18,Tablet,4,6.14,0
SESS900865,CUST100610,2024-01-12,Desktop,9,11.25,0
SESS900866,CUST101442,2024-07-28,Mobile,1,1.79,0
SESS900867,CUST100765,2025-11-15,Mobile,5,3.28,0
SESS900868,CUST100012,2025-06-04,Mobile,3,6.34,0
SESS900869,CUST100110,2025-03-07,Mobile,8,0.85,1
SESS900870,CUST101933,2024-09-01,Desktop,6,6.52,0
